hospital,score,top_keywords,n_review,keyword_coverage,keyword_freq,keyword_matched
퍼스트성모안과의원,-3.0,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 18, '자세한 설명': 11, '대기시간': 3}","['친절', '자세한 설명', '대기시간']"
편한내과의원,-3.0,"친절,대기시간,자세한 설명",2,1.0,"{'친절': 10, '대기시간': 3, '자세한 설명': 2}","['친절', '대기시간', '자세한 설명']"
누가이비인후과의원,-3.0,"자세한 설명,청결,친절",2,1.0,"{'자세한 설명': 12, '청결': 10, '친절': 19}","['자세한 설명', '청결', '친절']"
연세밝은안과의원,-3.0,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 10, '자세한 설명': 7, '대기시간': 6}","['친절', '자세한 설명', '대기시간']"
연세봄치과의원,-3.0,"친절,대기시간,자세한 설명",6,1.0,"{'친절': 6, '대기시간': 5, '자세한 설명': 10}","['친절', '대기시간', '자세한 설명']"
연세속편한의원,-3.0,"대기시간,청결,자세한 설명",2,1.0,"{'대기시간': 45, '청결': 93, '자세한 설명': 81}","['대기시간', '청결', '자세한 설명']"
스카이서울가정의학과의원,-3.0,"청결,친절,자세한 설명",2,1.0,"{'청결': 10, '친절': 17, '자세한 설명': 9}","['청결', '친절', '자세한 설명']"
스타이비인후과 의원,-3.0,"비쌈,자세한 설명,친절",2,1.0,"{'비쌈': 12, '자세한 설명': 72, '친절': 96}","['비쌈', '자세한 설명', '친절']"
연세참이비인후과의원,-3.0,"대기시간,비쌈,자세한 설명",2,1.0,"{'대기시간': 54, '비쌈': 52, '자세한 설명': 135}","['대기시간', '비쌈', '자세한 설명']"
연세탑정형외과의원,-3.0,"자세한 설명,친절,청결",2,1.0,"{'자세한 설명': 2, '친절': 3, '청결': 1}","['자세한 설명', '친절', '청결']"
세이유외과의원 서울노원점,-3.0,"친절,비쌈,대기시간",2,1.0,"{'친절': 40, '비쌈': 9, '대기시간': 15}","['친절', '비쌈', '대기시간']"
손치과의원,-3.0,"대기시간,과잉진료,비쌈",2,1.0,"{'대기시간': 2, '과잉진료': 1, '비쌈': 1}","['대기시간', '과잉진료', '비쌈']"
큰길한의원,-3.0,"청결,친절,자세한 설명",2,1.0,"{'청결': 20, '친절': 26, '자세한 설명': 18}","['청결', '친절', '자세한 설명']"
클린업피부과의원 노원,-3.0,"비쌈,자세한 설명,대기시간",2,1.0,"{'비쌈': 9, '자세한 설명': 24, '대기시간': 14}","['비쌈', '자세한 설명', '대기시간']"
태능마이크로병원,-3.0,"대기시간,자세한 설명,친절",2,1.0,"{'대기시간': 15, '자세한 설명': 7, '친절': 19}","['대기시간', '자세한 설명', '친절']"
평산한의원,-3.0,"친절,자세한 설명,과잉진료",2,1.0,"{'친절': 3, '자세한 설명': 2, '과잉진료': 1}","['친절', '자세한 설명', '과잉진료']"
포이즌의원,-3.0,"대기시간,비쌈,자세한 설명",2,1.0,"{'대기시간': 72, '비쌈': 42, '자세한 설명': 192}","['대기시간', '비쌈', '자세한 설명']"
푸름외과의원,-3.0,"자세한 설명,대기시간,친절",2,1.0,"{'자세한 설명': 8, '대기시간': 1, '친절': 9}","['자세한 설명', '대기시간', '친절']"
김영순이비인후과의원,-3.0,"친절,자세한 설명,과잉진료",2,1.0,"{'친절': 3, '자세한 설명': 2, '과잉진료': 1}","['친절', '자세한 설명', '과잉진료']"
노원 톡스앤필의원,-3.0,"비쌈,대기시간,청결",2,1.0,"{'비쌈': 10, '대기시간': 19, '청결': 9}","['비쌈', '대기시간', '청결']"
노원CNP차앤박피부과,-3.0,"비쌈,대기시간,자세한 설명",2,1.0,"{'비쌈': 20, '대기시간': 29, '자세한 설명': 23}","['비쌈', '대기시간', '자세한 설명']"
노원경희한의원,-3.0,"친절,시설,대기시간",4,1.0,"{'친절': 4, '시설': 2, '대기시간': 2}","['친절', '시설', '대기시간']"
김희섭의원,-3.0,"친절,대기시간,비쌈",2,1.0,"{'친절': 5, '대기시간': 5, '비쌈': 2}","['친절', '대기시간', '비쌈']"
나래마취통증의학과의원,-3.0,"비쌈,저렴,친절",2,1.0,"{'비쌈': 2, '저렴': 1, '친절': 3}","['비쌈', '저렴', '친절']"
나인9의원,-3.0,"자세한 설명,비쌈,대기시간",2,1.0,"{'자세한 설명': 12, '비쌈': 7, '대기시간': 8}","['자세한 설명', '비쌈', '대기시간']"
남미현산부인과의원,-3.0,"비쌈,자세한 설명,과잉진료",4,1.0,"{'비쌈': 12, '자세한 설명': 34, '과잉진료': 15}","['비쌈', '자세한 설명', '과잉진료']"
연세오내과의원,-3.0,"대기시간,친절,청결",2,1.0,"{'대기시간': 18, '친절': 52, '청결': 26}","['대기시간', '친절', '청결']"
연세올바른정형외과의원,-3.0,"대기시간,친절,자세한 설명",2,1.0,"{'대기시간': 81, '친절': 135, '자세한 설명': 111}","['대기시간', '친절', '자세한 설명']"
양우석신경과의원,-3.0,"자세한 설명,대기시간,청결",2,1.0,"{'자세한 설명': 12, '대기시간': 3, '청결': 3}","['자세한 설명', '대기시간', '청결']"
에스메디센터내과외과의원,-3.0,"대기시간,비쌈,자세한 설명",2,1.0,"{'대기시간': 124, '비쌈': 16, '자세한 설명': 256}","['대기시간', '비쌈', '자세한 설명']"
연세마디튼튼의원,-3.0,"자세한 설명,친절",3,1.0,"{'자세한 설명': 2, '친절': 1}","['자세한 설명', '친절']"
연세바른치과의원,-3.0,"비쌈,자세한 설명,청결",2,1.0,"{'비쌈': 24, '자세한 설명': 84, '청결': 61}","['비쌈', '자세한 설명', '청결']"
태릉씨티치과의원,-3.0,"대기시간,친절,자세한 설명",2,1.0,"{'대기시간': 11, '친절': 25, '자세한 설명': 15}","['대기시간', '친절', '자세한 설명']"
화인마취통증의학과의원 노원점,-3.0,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 7, '자세한 설명': 4, '대기시간': 1}","['친절', '자세한 설명', '대기시간']"
후이비인후과의원,-3.0,"대기시간,자세한 설명,과잉진료",2,1.0,"{'대기시간': 24, '자세한 설명': 74, '과잉진료': 4}","['대기시간', '자세한 설명', '과잉진료']"
희락서울가정의학과의원,-3.0,"자세한 설명,친절,추천",2,0.3333333333333333,"{'자세한 설명': 3, '친절': 0, '추천': 0}",['자세한 설명']
에이치엔비의원,-3.0,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 270, '자세한 설명': 201, '대기시간': 87}","['친절', '자세한 설명', '대기시간']"
연세 트윈골드 비뇨의학과 의원,-3.0,"친절,청결,자세한 설명",2,1.0,"{'친절': 22, '청결': 16, '자세한 설명': 20}","['친절', '청결', '자세한 설명']"
연세거뜬정형외과의원,-3.0,"친절,자세한 설명,대기시간",4,1.0,"{'친절': 29, '자세한 설명': 17, '대기시간': 12}","['친절', '자세한 설명', '대기시간']"
연세기린의원,-3.0,"비쌈,자세한 설명,대기시간",2,1.0,"{'비쌈': 7, '자세한 설명': 2, '대기시간': 3}","['비쌈', '자세한 설명', '대기시간']"
안영상의학과의원,-3.0,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 15, '자세한 설명': 14, '대기시간': 5}","['친절', '자세한 설명', '대기시간']"
365열린내과의원,-3.0,"대기시간,자세한 설명,친절",2,1.0,"{'대기시간': 25, '자세한 설명': 11, '친절': 20}","['대기시간', '자세한 설명', '친절']"
고배성이비인후과의원,-3.0,"대기시간,자세한 설명,시설",2,1.0,"{'대기시간': 10, '자세한 설명': 2, '시설': 3}","['대기시간', '자세한 설명', '시설']"
고운숨결내과의원,-3.0,"대기시간,비쌈,청결",2,1.0,"{'대기시간': 34, '비쌈': 6, '청결': 40}","['대기시간', '비쌈', '청결']"
고은미즈의원,-3.0,"대기시간,비쌈,자세한 설명",2,1.0,"{'대기시간': 4, '비쌈': 5, '자세한 설명': 4}","['대기시간', '비쌈', '자세한 설명']"
회기센트럴이비인후과의원,-3.0,"대기시간,비쌈,자세한 설명",2,1.0,"{'대기시간': 41, '비쌈': 16, '자세한 설명': 120}","['대기시간', '비쌈', '자세한 설명']"
엘림소아청소년과의원,-3.5,"자세한 설명,대기시간,신속",3,1.0,"{'자세한 설명': 4, '대기시간': 4, '신속': 2}","['자세한 설명', '대기시간', '신속']"
연세김&이소아과의원,-3.5,"대기시간,친절,자세한 설명",5,1.0,"{'대기시간': 9, '친절': 11, '자세한 설명': 3}","['대기시간', '친절', '자세한 설명']"
경희약손한의원,-3.5,"친절,대기시간,청결",5,1.0,"{'친절': 9, '대기시간': 3, '청결': 1}","['친절', '대기시간', '청결']"
고려가정의학과의원,-3.5,"친절,대기시간,비쌈",3,1.0,"{'친절': 5, '대기시간': 3, '비쌈': 2}","['친절', '대기시간', '비쌈']"
김태영정신건강의학과의원,-3.5,"대기시간,친절,자세한 설명",3,1.0,"{'대기시간': 3, '친절': 6, '자세한 설명': 3}","['대기시간', '친절', '자세한 설명']"
아침향기한의원,-3.5,"친절,추천,대기시간",5,1.0,"{'친절': 9, '추천': 7, '대기시간': 4}","['친절', '추천', '대기시간']"
상계한의원,-3.5,"추천,친절",5,1.0,"{'추천': 1, '친절': 1}","['추천', '친절']"
마평수치과의원,-3.5,"시설,청결,친절",5,1.0,"{'시설': 2, '청결': 1, '친절': 3}","['시설', '청결', '친절']"
선정신과의원,-3.5,"대기시간,친절,추천",5,1.0,"{'대기시간': 16, '친절': 7, '추천': 2}","['대기시간', '친절', '추천']"
어비뇨기과의원,-3.5,"자세한 설명,대기시간,친절",4,1.0,"{'자세한 설명': 16, '대기시간': 20, '친절': 20}","['자세한 설명', '대기시간', '친절']"
이주용안과의원,-4.0,"비쌈,과잉진료,신속",9,1.0,"{'비쌈': 5, '과잉진료': 2, '신속': 3}","['비쌈', '과잉진료', '신속']"
박규희산부인과의원,-4.0,"자세한 설명,대기시간,비쌈",5,1.0,"{'자세한 설명': 44, '대기시간': 16, '비쌈': 7}","['자세한 설명', '대기시간', '비쌈']"
미소사랑치과의원,-4.0,"친절,자세한 설명,대기시간",6,1.0,"{'친절': 10, '자세한 설명': 5, '대기시간': 1}","['친절', '자세한 설명', '대기시간']"
건강미소내과의원,-4.0,"친절,자세한 설명,대기시간",5,1.0,"{'친절': 38, '자세한 설명': 16, '대기시간': 16}","['친절', '자세한 설명', '대기시간']"
탑메디피부과의원,-4.0,"대기시간,친절,자세한 설명",13,1.0,"{'대기시간': 28, '친절': 37, '자세한 설명': 24}","['대기시간', '친절', '자세한 설명']"
리멤버피부과의원,-4.0,"친절,자세한 설명,대기시간",21,1.0,"{'친절': 13, '자세한 설명': 12, '대기시간': 5}","['친절', '자세한 설명', '대기시간']"
서태헌안과의원,-4.0,"대기시간,친절,자세한 설명",5,1.0,"{'대기시간': 8, '친절': 9, '자세한 설명': 12}","['대기시간', '친절', '자세한 설명']"
시원한이비인후과의원,-4.0,"대기시간,자세한 설명,친절",5,1.0,"{'대기시간': 17, '자세한 설명': 14, '친절': 19}","['대기시간', '자세한 설명', '친절']"
서울스카이정형외과의원,-4.0,"친절,자세한 설명,대기시간",7,1.0,"{'친절': 75, '자세한 설명': 55, '대기시간': 18}","['친절', '자세한 설명', '대기시간']"
연세프렌즈소아청소년과의원,-4.5,"대기시간,친절,자세한 설명",4,1.0,"{'대기시간': 3, '친절': 7, '자세한 설명': 5}","['대기시간', '친절', '자세한 설명']"
퀸스메디소아청소년과의원,-4.5,"대기시간,친절,청결",11,1.0,"{'대기시간': 6, '친절': 13, '청결': 6}","['대기시간', '친절', '청결']"
연세덴티플러스치과의원,-4.5,"자세한 설명,친절,청결",4,1.0,"{'자세한 설명': 15, '친절': 15, '청결': 8}","['자세한 설명', '친절', '청결']"
참내과의원,-4.5,"친절,자세한 설명,시설",13,1.0,"{'친절': 18, '자세한 설명': 14, '시설': 4}","['친절', '자세한 설명', '시설']"
마들수내과의원,-4.5,"친절,대기시간,자세한 설명",9,1.0,"{'친절': 39, '대기시간': 14, '자세한 설명': 16}","['친절', '대기시간', '자세한 설명']"
연세우리안과의원,-4.5,"대기시간,비쌈,친절",5,1.0,"{'대기시간': 16, '비쌈': 6, '친절': 38}","['대기시간', '비쌈', '친절']"
서울비뇨기과의원 노원,-4.5,"자세한 설명,추천,친절",42,1.0,"{'자세한 설명': 32, '추천': 17, '친절': 26}","['자세한 설명', '추천', '친절']"
정소아청소년과의원,-4.5,"친절,자세한 설명,대기시간",4,1.0,"{'친절': 2, '자세한 설명': 1, '대기시간': 1}","['친절', '자세한 설명', '대기시간']"
아이디치과의원(노원점),-4.5,"친절,추천,비쌈",90,1.0,"{'친절': 13, '추천': 6, '비쌈': 5}","['친절', '추천', '비쌈']"
선이비인후과의원,-4.5,"친절,자세한 설명,대기시간",12,1.0,"{'친절': 15, '자세한 설명': 16, '대기시간': 6}","['친절', '자세한 설명', '대기시간']"
미래비뇨기과의원,-5.0,"대기시간,친절,불친절",8,0.6666666666666666,"{'대기시간': 10, '친절': 6, '불친절': 0}","['대기시간', '친절']"
연세이비인후과의원,-5.0,"친절,대기시간,자세한 설명",6,1.0,"{'친절': 224, '대기시간': 59, '자세한 설명': 173}","['친절', '대기시간', '자세한 설명']"
이앤정정신건강의학과의원,-5.0,"친절,대기시간,비쌈",10,1.0,"{'친절': 16, '대기시간': 13, '비쌈': 9}","['친절', '대기시간', '비쌈']"
비앤비이비인후과의원,-5.0,"대기시간,친절,자세한 설명",6,1.0,"{'대기시간': 20, '친절': 19, '자세한 설명': 10}","['대기시간', '친절', '자세한 설명']"
마이스킨피부과의원,-5.0,"자세한 설명,친절,대기시간",6,1.0,"{'자세한 설명': 17, '친절': 12, '대기시간': 8}","['자세한 설명', '친절', '대기시간']"
메디홈즈의원,-5.5,"불친절,친절,비쌈",9,1.0,"{'불친절': 2, '친절': 14, '비쌈': 5}","['불친절', '친절', '비쌈']"
일맥한의원,-5.5,"친절,자세한 설명,대기시간",6,1.0,"{'친절': 3, '자세한 설명': 3, '대기시간': 2}","['친절', '자세한 설명', '대기시간']"
에비뉴여성의원,-5.5,"자세한 설명,친절,비쌈",6,1.0,"{'자세한 설명': 55, '친절': 82, '비쌈': 14}","['자세한 설명', '친절', '비쌈']"
연세스타일치과의원,-6.0,"친절,과잉진료,대기시간",7,1.0,"{'친절': 11, '과잉진료': 2, '대기시간': 4}","['친절', '과잉진료', '대기시간']"
바른이정치과의원,-6.0,"친절,자세한 설명,과잉진료",8,1.0,"{'친절': 2, '자세한 설명': 2, '과잉진료': 2}","['친절', '자세한 설명', '과잉진료']"
피오나여성의원,-6.0,"친절,자세한 설명,비쌈",8,1.0,"{'친절': 37, '자세한 설명': 32, '비쌈': 20}","['친절', '자세한 설명', '비쌈']"
연세신통마취통증의학과의원,-6.5,"친절,자세한 설명,대기시간",6,1.0,"{'친절': 47, '자세한 설명': 45, '대기시간': 10}","['친절', '자세한 설명', '대기시간']"
굿모닝소아청소년과의원,-7.0,"대기시간,친절,자세한 설명",7,1.0,"{'대기시간': 13, '친절': 14, '자세한 설명': 3}","['대기시간', '친절', '자세한 설명']"
차앤박피부과의원,-7.0,"친절,대기시간,비쌈",16,1.0,"{'친절': 6, '대기시간': 3, '비쌈': 2}","['친절', '대기시간', '비쌈']"
삼성편한내과의원,-7.0,"친절,청결,자세한 설명",34,1.0,"{'친절': 15, '청결': 14, '자세한 설명': 6}","['친절', '청결', '자세한 설명']"
행복한피부과의원,-7.5,"친절,비쌈,대기시간",10,1.0,"{'친절': 43, '비쌈': 15, '대기시간': 33}","['친절', '비쌈', '대기시간']"
허브치과의원,-8.0,"친절,비쌈,대기시간",11,1.0,"{'친절': 68, '비쌈': 14, '대기시간': 53}","['친절', '비쌈', '대기시간']"
노원우태하피부과의원,-8.5,"대기시간,자세한 설명,친절",10,1.0,"{'대기시간': 65, '자세한 설명': 44, '친절': 41}","['대기시간', '자세한 설명', '친절']"
강북예치과병원,-8.5,"친절,자세한 설명,추천",39,1.0,"{'친절': 65, '자세한 설명': 37, '추천': 20}","['친절', '자세한 설명', '추천']"
