hospital_id,hospital_name,telephone,opening_hours,weekday_lunch,weekend_lunch,medical_subject,address
78348,모아한방병원,02-1533-7585,"monday 09:00:00-20:00:00, tuesday 09:00:00-20:00:00, wednesday 09:00:00-20:00:00, thursday 09:00:00-20:00:00, friday 09:00:00-20:00:00, saturday 09:00:00-14:00:00, sunday 09:00:00-14:00:00, holiday 09:00:00-20:00:00",13:00:00-14:00:00,,"한방내과, 내과, 마취통증의학과, 비뇨의학과, 가정의학과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급, 한방소계","서울 노원구 공릉동 680-9 태릉마이크로병원건물 2,5,6,7층 , 서울 노원구"
78372,엠에스안과의원 상계점,02-6677-1001,"monday 09:00:00-18:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-19:00:00, saturday 09:00:00-15:00:00",13:00:00-14:00:00,00:00:00-00:00:00,안과,서울 노원구 중계동 584-1 1층 200호 삼창타워프라자
78474,삼성더맑은이비인후과의원,,,00:00:00-00:00:00,00:00:00-00:00:00,"이비인후과, 내과, 소아청소년과","서울 노원구 공릉동 758 212,213호 태릉해링턴플레이스, 서울 노원구"
78492,상계예일내과의원,02-930-8131,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,내과,"서울 노원구 중계동 591 313,314호 대호프라자, 서울 노원구"
78493,상계우리치과의원,02-930-0007,,00:00:00-00:00:00,00:00:00-00:00:00,치과,서울 노원구 상계동 72-8 102호
7887,아침향기한의원,02-938-1305,"monday 10:00:00-21:00:00, tuesday 10:00:00-21:00:00, wednesday 10:00:00-21:00:00, thursday 14:00:00-21:00:00, friday 10:00:00-21:00:00, saturday 10:00:00-14:00:00",,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급",서울 노원구 상계동 724-1
7898,안성민치과의원,02-973-8176,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:00:00",13:30:00-14:30:00,00:00:00-00:00:00,치과,서울 노원구 공릉동 567-5 튜립유치원
79030,태능성심의원,02-970-0920,"monday 08:30:00-17:00:00, tuesday 08:30:00-17:00:00, thursday 08:30:00-17:00:00, friday 08:30:00-17:00:00, saturday 08:30:00-12:30:00",12:30:00-13:30:00,,"내과, 가정의학과","서울 노원구 공릉동 680-9 지하1층, 2층 일부 , 서울 노원구"
79031,태릉정원내과의원,02-979-0333,,13:00:00-14:00:00,00:00:00-00:00:00,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과","서울 노원구 공릉동 597-17 대정빌딩 5,6층 , 서울 노원구"
7997,연세김&이소아과의원,02-936-2949,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-13:00:00, sunday 09:00:00-13:00:00, holiday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"소아청소년과, 내과",서울 노원구 상계동 456-55 코럴빌딩
7998,연세내과의원,02-952-6671,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-13:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"내과, 소아청소년과",서울 노원구 상계동 724-2
80185,마음함께정신건강의학과의원,02-2088-0075,"monday 10:00:00-19:00:00, tuesday 10:00:00-19:00:00, wednesday 14:00:00-20:00:00, thursday 10:00:00-19:00:00, friday 10:00:00-19:00:00, saturday 10:00:00-14:00:00",14:00:00-15:00:00,,정신건강의학과,서울 노원구 상계동 730-4 하나빌딩 9층
8021,연세미페이스치과의원,02-931-8445,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,치과,서울 노원구 상계동 763-6 인천빌딩 4층
80358,리버스의원,070-4323-5541,"monday 11:00:00-20:00:00, tuesday 11:00:00-20:00:00, wednesday 11:00:00-20:00:00, thursday 11:00:00-20:00:00, friday 11:00:00-20:00:00, saturday 11:00:00-16:00:00",14:00:00-15:00:00,14:00:00-15:00:00,"성형외과, 피부과",서울 노원구 상계동 598-2 화랑빌딩 6층
80378,중계넘버원정형외과의원,2.935.5555,"monday 09:00:00-19:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-19:00:00, thursday 09:00:00-19:00:00, friday 09:00:00-19:00:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,,"정형외과, 내과, 신경외과, 마취통증의학과, 재활의학과",서울 노원구 중계동 359-11 성모빌딩 2층 201호
80526,뮤즈의원,15880564,"monday 10:00:00-20:30:00, tuesday 10:00:00-20:30:00, wednesday 10:00:00-20:30:00, thursday 10:00:00-20:30:00, friday 10:00:00-20:30:00, saturday 10:00:00-16:30:00",00:00:00-00:00:00,00:00:00-00:00:00,피부과,서울 노원구 상계동 705 태웅빌딩 4층
80529,서울글로우안과의원,02-930-9306,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 08:30:00-14:30:00",13:00:00-14:00:00,,안과,서울 노원구 상계동 292-1 3층
80548,연세아이빛안과의원,02-941-2228,"monday 09:30:00-18:00:00, tuesday 09:30:00-13:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,,안과,서울 노원구 월계동 50-29 1층
80781,성모척척마취통증의학과의원,02-952-1100,"monday 09:00:00-19:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-19:00:00, thursday 09:00:00-19:00:00, friday 09:00:00-19:00:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,,"마취통증의학과, 내과, 정형외과, 신경외과, 재활의학과",서울 노원구 상계동 72-8 1층 101호
8093,연세프렌즈소아청소년과의원,02-951-7900,"monday 09:00:00-21:00:00, tuesday 09:00:00-21:00:00, wednesday 09:00:00-13:00:00, thursday 09:00:00-21:00:00, friday 09:00:00-21:00:00, saturday 09:00:00-16:00:00, sunday 09:00:00-13:00:00, holiday 09:00:00-13:00:00",13:00:00-14:00:00,13:00:00-14:00:00,소아청소년과,서울 노원구 상계동 728-2 한일빌딩 3층
81413,서울에이스정형외과의원,02-931-7583,"monday 09:00:00-20:00:00, tuesday 09:00:00-20:00:00, wednesday 09:00:00-20:00:00, thursday 09:00:00-20:00:00, friday 09:00:00-20:00:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",서울 노원구 상계동 749 3층 미산빌딩
8172,오른치과의원,02-2038-2835,"monday 09:30:00-18:30:00, tuesday 09:30:00-20:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-20:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:00:00, sunday 11:00:00-16:00:00",13:00:00-14:00:00,,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",서울 노원구 상계동 731-5 KB금융 노원PLAZA 4층
82064,온유한의원,02-974-7831,"monday 09:30:00-20:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-20:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급",서울 노원구 월계동 18 그랑빌아파트주상가 402호
82301,노원연세리안치과의원,02-931-7528,,00:00:00-00:00:00,00:00:00-00:00:00,치과,서울 노원구 상계동 730-4 하나빌딩 8층
82859,속편해진내과의원,02-971-7582,"monday 08:30:00-19:00:00, tuesday 08:30:00-19:00:00, wednesday 08:30:00-19:00:00, thursday 08:30:00-19:00:00, friday 08:30:00-19:00:00, saturday 08:30:00-14:00:00",13:00:00-14:00:00,,내과,"서울 노원구 공릉동 223-12 2,3층 , 서울 노원구"
82966,바로본튼튼의원,02-6229-7582,,00:00:00-00:00:00,00:00:00-00:00:00,,서울 노원구 중계동 450-1 의암빌딩 5층
83238,서울N비뇨의학과의원 노원점,02-932-9111,"monday 09:00:00-19:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-19:00:00, thursday 09:00:00-19:00:00, friday 09:00:00-19:00:00, saturday 09:00:00-14:00:00, sunday 09:00:00-14:00:00",13:00:00-14:00:00,,비뇨의학과,서울 노원구 상계동 728-5 6층
83247,CBK최영균치과의원,02-978-1506,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 통합치의학과",서울 노원구 공릉동 581-1 3층
83248,바른몸한의원,02-976-1075,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-18:00:00, sunday 09:00:00-18:00:00, holiday 09:00:00-18:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"한방내과, 한방안·이비인후·피부과",서울 노원구 공릉동 248-8 2층
83594,이홍섭정형외과의원,02-952-1000,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-18:00:00, sunday 09:00:00-18:00:00, holiday 09:00:00-18:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","서울 노원구 상계동 763-4 대원빌딩 3, 5층, 서울 노원구"
83595,선명한의원,02-2088-7553,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-18:00:00, sunday 09:00:00-18:00:00, holiday 09:00:00-18:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"한방내과, 한방안·이비인후·피부과, 한방재활의학과","서울 노원구 상계동 749-8 삼양빌딩 2층 202, 203호, 서울 노원구"
83620,온마들한의원,02-933-7533,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-18:00:00, sunday 09:00:00-18:00:00, holiday 09:00:00-18:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과",서울 노원구 상계동 649-6 3층
83621,좋은꿈참사랑 한의원,02-951-7510,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-18:00:00, sunday 09:00:00-18:00:00, holiday 09:00:00-18:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방안·이비인후·피부과, 한방신경정신과",서울 노원구 상계동 649-7 다모아빌딩 2층
83698,은사한의원,02-931-3360,"monday 09:30:00-19:00:00, tuesday 09:30:00-19:00:00, wednesday 09:30:00-19:00:00, thursday 09:30:00-19:00:00, friday 09:30:00-19:00:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과",서울 노원구 중계동 364-22 대명프라자 3층
83699,연세기린의원,02-930-2500,"monday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:00:00-13:30:00",13:00:00-14:00:00,,"내과, 소아청소년과, 이비인후과, 피부과, 가정의학과",서울 노원구 상계동 591-25 금문 3층 전체호
8380,의료법인 행복나눔의료재단 사랑요양병원,02-933-1114,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",,00:00:00-00:00:00,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 재활의학과, 가정의학과, 한방내과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과",서울 노원구 상계동 1142-9 사랑요양병원
84263,서울닥터한치과의원,010-6693-5429,"monday 09:30:00-20:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-20:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:00:00",13:00:00-14:00:00,,치과,"서울 노원구 공릉동 617-3 와이엔타워 2층 201,202호 , 서울 노원구"
84265,공릉한의원,02-975-7033,"monday 09:00:00-18:00:00, tuesday 09:00:00-14:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-14:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급, 한방소계",서울 노원구 공릉동 398-5 3층 공릉한의원
84311,윤중한의원,02-6012-1075,,,,,서울 노원구 상계동 135 8동 한신1차아파트
84472,닥터오이비인후과의원,010-3624-0882,,,,,서울 노원구 중계동 515-2 정안프라자 2층
84631,마들바로본마취통증의학과의원,02-939-3333,,,,,서울 노원구 상계동 649-3 세일빌딩 2층
84806,오케이재활의학과의원,02-932-4880,"monday 09:00:00-20:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-19:00:00, thursday 09:00:00-20:00:00, friday 09:00:00-19:00:00, saturday 10:00:00-14:00:00",13:00:00-14:00:00,,,서울 노원구 상계동 724 근호빌딩 6층
84814,서울건우정형외과의원,02-974-7575,"monday 09:00:00-20:00:00, tuesday 09:00:00-20:00:00, wednesday 09:00:00-20:00:00, thursday 09:00:00-20:00:00, friday 09:00:00-20:00:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,,정형외과,서울 노원구 공릉동 420-2 3층 301호 공릉동평화타운
8483,이종호비뇨기과의원,02-932-9366,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,12:30:00-14:00:00,"비뇨의학과, 피부과",서울 노원구 상계동 1262 하이베라스
85356,바이블치과의원,02-6204-2080,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-20:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:00:00",13:00:00-14:00:00,,치과,서울 노원구 공릉동 379-20 샘병원빌딩 2층
85591,루나크의원,010-4894-4594,,,,,서울 노원구 상계동 341-5 4층 401호
85651,석계역정형외과의원,02-942-2553,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-18:00:00, sunday 09:00:00-18:00:00",13:00:00-14:00:00,,정형외과,"서울 노원구 월계동 55-14 4,5층, 서울 노원구"
85761,마들성모내과의원,02-933-6900,"monday 08:30:00-18:00:00, tuesday 08:30:00-18:00:00, wednesday 08:30:00-18:00:00, friday 08:30:00-18:00:00, saturday 08:30:00-14:00:00, sunday 08:30:00-14:00:00",13:00:00-14:00:00,,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과",서울 노원구 상계동 651-1 농협 2층
8596,전성일정신건강의학과의원,02-938-7997,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 14:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,정신건강의학과,서울 노원구 상계동 709-1 은성빌딩
87331,메디아이여성병원,02-936-2122,,,,"산부인과, 소아청소년과",서울 노원구 상계동 373-71 메디아이여성병원
8735,중계의원,02-938-9491,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-13:00:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,외과,서울 노원구 중계동 358 중계3단지주공영구임대아파트
87356,새힘병원,02-6956-1231,,,,"내과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 가정의학과",서울 노원구 상계동 301-6
8736,중계튼튼의원,02-973-0173,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"내과, 소아청소년과, 이비인후과",서울 노원구 중계동 502-1 중계그린아파트
87570,참다운요양병원,15883959,,,,"내과, 신경과, 재활의학과, 가정의학과",서울 노원구 공릉동 680-9 지하1
87789,,,,,,,
87800,고움의원,9317747,,,,피부과,"서울 노원구 상계동 717-1 201호,203호 노원빌딩, 서울 노원구"
87814,공릉든든내과의원,9742466,,,,"내과, 신경과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",서울 노원구 공릉동 420-2 302호 평화타운
87913,김규남가정의학과의원,02-930-2227,,,,"가정의학과, 내과, 신경과, 정신건강의학과, 외과, 정형외과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 재활의학과",서울 노원구 상계동 749-8 삼양빌딩 4층 402호
88003,노원 아이디의원,18550050,,,,"내과, 피부과, 가정의학과",서울 노원구 상계동 709 MG노원빌딩 7층
88004,,,,,,,
88005,,,,,,,
88139,달팽이이비인후과의원,02-6958-8270,,,,"이비인후과, 내과, 소아청소년과",서울 노원구 공릉동 617-3 2층 203호
88287,도봉적성의원,02-938-7713,,,,"정형외과, 안과, 가정의학과",서울 노원구 상계동 580-9 지하1층
88472,마들정형외과의원,02-946-0505,,,,정형외과,서울 노원구 상계동 649-6 거북빌딩 2층
88487,마을의원,02-937-5369,,,,가정의학과,서울 노원구 상계동 603-2 하이웰빙상가 501층
88561,메이퓨어의원,0000000,,,,피부과,서울 노원구 중계동 364-24 오성프라자 4층
88606,몸편한내과의원,02-930-1900,,,,"내과, 신경과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과",서울 노원구 상계동 95-180 금강빌딩 2층
